0.0, 0.2628, 0.2571, 0.3427, 0.229, 0.3462, 0.263
0.2628, 0.0, 0.9462, 0.445, 0.5345, 0.5515, 0.9292
0.2571, 0.9462, 0.0, 0.3671, 0.2512, 0.3796, 0.4019
0.3427, 0.445, 0.3671, 0.0, 0.2293, 0.1161, 0.8918
0.229, 0.5345, 0.2512, 0.2293, 0.0, 0.3862, 0.8348
0.3462, 0.5515, 0.3796, 0.1161, 0.3862, 0.0, 0.8777
0.263, 0.9292, 0.4019, 0.8918, 0.8348, 0.8777, 0.0
