0.0,0.8353,0.9439,0.9671,0.7555,0.9704,0.9744
0.8353,0.0,0.972,0.9762,0.8958,0.9775,0.9796
0.9439,0.972,0.0,0.9584,0.8316,0.9627,0.9678
0.9671,0.9762,0.9584,0.0,0.8037,0.9549,0.9724
0.7555,0.8958,0.8316,0.8037,0.0,0.971,0.9745
0.9704,0.9775,0.9627,0.9549,0.971,0.0,0.9823
0.9744,0.9796,0.9678,0.9724,0.9745,0.9823,0.0
