0.0,0.9745,0.9436,0.9419,0.9673,0.9628,0.8364
0.9745,0.0,0.8498,0.8154,0.8588,0.8918,0.8545
0.9436,0.8498,0.0,0.8935,0.969,0.9112,0.6771
0.9419,0.8154,0.8935,0.0,0.9684,0.9679,0.9509
0.9673,0.8588,0.969,0.9684,0.0,0.842,0.7167
0.9628,0.8918,0.9112,0.9679,0.842,0.0,0.9121
0.8364,0.8545,0.6771,0.9509,0.7167,0.9121,0.0
