0.0,0.0524,0.2873,0.5385,0.7896,0.4152,0.2204
0.0524,0.0,0.3819,0.6224,0.6601,0.4872,0.4016
0.2873,0.3819,0.0,0.4877,0.8189,0.3615,0.1465
0.5385,0.6224,0.4877,0.0,0.9192,0.4186,0.1882
0.7896,0.6601,0.8189,0.9192,0.0,0.5208,0.4584
0.4152,0.4872,0.3615,0.4186,0.5208,0.0,0.187
0.2204,0.4016,0.1465,0.1882,0.4584,0.187,0.0
