0.0, 0.977, 0.079, 0.986, 0.978, 0.984, 0.576
0.977, 0.0, 0.804, 0.659, 0.717, 0.694, 0.816
0.079, 0.804, 0.0, 0.988, 0.979, 0.983, 0.718
0.986, 0.659, 0.988, 0.0, 0.456, 0.415, 0.613
0.978, 0.717, 0.979, 0.456, 0.0, 0.549, 0.58
0.984, 0.694, 0.983, 0.415, 0.549, 0.0, 0.555
0.576, 0.816, 0.718, 0.613, 0.58, 0.555, 0.0
