0.001, 0.977, 0.079, 0.986, 0.978, 0.984, 0.576
0.815, 0.003, 0.804, 0.659, 0.717, 0.694, 0.816
0.189, 0.971, 0.0, 0.988, 0.979, 0.983, 0.718
0.673, 0.687, 0.667, 0.0, 0.456, 0.415, 0.613
0.606, 0.806, 0.603, 0.589, 0.001, 0.549, 0.58
0.6, 0.775, 0.573, 0.478, 0.503, 0.001, 0.555
0.364, 0.971, 0.35, 0.987, 0.971, 0.983, 0.0
