0.0, 0.108, 0.036, 0.104, 0.09, 0.094, 0.178
0.108, 0.0, 0.343, 0.087, 0.107, 0.11, 0.453
0.036, 0.343, 0.0, 0.134, 0.112, 0.13, 0.22
0.104, 0.087, 0.134, 0.0, 0.037, 0.016, 0.299
0.09, 0.107, 0.112, 0.037, 0.0, 0.058, 0.263
0.094, 0.11, 0.13, 0.016, 0.058, 0.0, 0.293
0.178, 0.453, 0.22, 0.299, 0.263, 0.293, 0.0
