0.0, 0.9541, 0.4906, 0.8348, 0.9321, 0.7665, 0.3951
0.3398, 0.0, 0.2253, 0.6133, 0.5119, 0.4494, 0.2745
0.7517, 0.9486, 0.0, 0.8538, 0.9423, 0.695, 0.2458
0.9278, 0.9684, 0.8492, 0.0, 0.9576, 0.7252, 0.4434
0.3869, 0.6255, 0.4228, 0.5748, 0.0, 0.4558, 0.2779
0.9371, 0.9696, 0.866, 0.8376, 0.96, 0.0, 0.2955
0.9644, 0.9774, 0.9418, 0.9645, 0.9722, 0.9472, 0.0
